svm_au1,268,268,100.0,62,68,91.18
svm_au2,180,180,100.0,42,46,91.3
svm_au4,1715,1715,100.0,398,429,92.77
svm_au5,158,158,100.0,36,40,90.0
svm_au6,8158,8160,99.98,1909,2041,93.53
svm_au7,5164,5165,99.98,1208,1292,93.5
svm_au9,702,702,100.0,163,176,92.61
svm_au12,10188,10195,99.93,2399,2549,94.12
svm_au14,59,59,100.0,15,15,100.0
svm_au15,155,155,100.0,28,39,71.79
svm_au16,36,36,100.0,9,10,90.0
svm_au20,1233,1233,100.0,290,309,93.85
svm_au23,94,94,100.0,19,24,79.17
svm_au26,3342,3342,100.0,780,836,93.3
svr_au1,0.991622869880042,0.4972043891313397
svr_au2,0.991512222760044,0.6196835897897749
svr_au4,0.9950754411403179,0.8140183118989779
svr_au5,0.9753469155351459,0.3851609924377861
svr_au6,0.994077488073775,0.7216111554735556
svr_au7,0.9940416437723112,0.7417559321696554
svr_au9,0.9964905064160169,0.829658074215575
svr_au12,0.9942464114843059,0.7564924785706926
svr_au14,0.9430708335190899,0.225862596863872
svr_au15,0.9930274695141033,0.28961407617333923
svr_au16,0.8849667622308207,0.4801855972786373
svr_au20,0.9928735524171748,0.7309194251821283
svr_au23,0.9268423927111532,0.05681405280778418
svr_au26,0.9950855925267605,0.7436495097104334
svm_au6,18034,18037,99.98,4312,4510,95.61
svr_au15,0.995337867246897,0.8655043657912063
svr_au1,0.9968794730775998,0.8698170362859993
svr_au2,0.9970013913049998,0.8516860862423391
svr_au4,0.9955959430408443,0.8738233874580488
svr_au16,0.8561816772596583,0.6098697143651708
svr_au14,0.9786753600253859,-0.5069578554704322
svr_au14,0.9920382017032467,-0.4684655731515708
svr_au14,0.9920382017032467,-0.4684655731515708
svr_au14,0.45659879240534973,-0.9796305340025278
svr_au14,0.9749008364401901,-0.5217821045942819
svr_au14,0.9749008364401901,-0.5217821045942819
